  1.00000000E-001 -1.20000000E+000
  2.00000000E-001 -1.46134010E+000
  3.00000000E-001 -1.81217014E+000
  4.00000000E-001 -2.30734184E+000
  5.00000000E-001 -3.05880223E+000
  6.00000000E-001 -4.31584212E+000
  7.00000000E-001 -6.71478564E+000
  8.00000000E-001 -1.22547980E+001
  9.00000000E-001 -2.96385910E+001
  1.00000000E+000 -1.24651408E+002
  1.00000000E+000 -1.24651408E+002
