  -5.0999999999999996      -0.19999999999999929     
 -0.39999999999999858        9.6000000000000014     
   14.100000000000001        19.400000000000002     
   38.400000000000006        29.200000000000003     
   72.500000000000014        39.000000000000000     
   116.40000000000001        48.800000000000004     
   170.10000000000002        58.600000000000009     
   233.60000000000002        68.400000000000006     
   306.90000000000003        78.200000000000003     
   390.00000000000006        88.000000000000000     
